nuc,name,category_name,category_code,format,total
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Images, Maps & Artefacts",image,Government publication,11
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Images, Maps & Artefacts",image,Art work,1
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Images, Maps & Artefacts",image,Microform,1
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Audio book,3118
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Video,510
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Video/Captioned,293
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Sound,203
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Sound/Other sound,160
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Sound/Recorded music,60
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Government publication,120
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Microform,44
XAL,Alyangula Area School. Alyangula Joint Use Library.,"Music, Audio & Video",music,Printed music,12
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Government publication,539
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Book,525
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Book/Braille,58
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Book/Illustrated,482
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Book/Large print,61
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article,29
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article/Book chapter,3
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article/Journal or magazine article,2
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article/Other article,8
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article/Report,7
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Article/Review,7
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Thesis,12
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Microform,9
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Periodical,6
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,"Periodical/Journal, magazine, other",6
XAL,Alyangula Area School. Alyangula Joint Use Library.,Research & Reports,research,Conference Proceedings,4
SARHC,American River Historic Collection.,Books & Libraries,book,Article,1
SARHC,American River Historic Collection.,Books & Libraries,book,Article/Other article,1
SARHC,American River Historic Collection.,"Images, Maps & Artefacts",image,Photograph,136
SARHC,American River Historic Collection.,"Images, Maps & Artefacts",image,Object,45
SARHC,American River Historic Collection.,"Images, Maps & Artefacts",image,"Poster, chart, other",3
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Book,6572
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Book/Braille,553
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Book/Illustrated,5548
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Book/Large print,854
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Audio book,1386
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Government publication,94
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Conference Proceedings,32
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Microform,29
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article,28
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article/Book chapter,12
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article/Journal or magazine article,6
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article/Other article,5
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article/Review,4
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Article/Working paper,1
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Thesis,6
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Archived website,1
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,Periodical,1
SANDA,Andamooka School Community. Andamooka Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",1
SANDA,Andamooka School Community. Andamooka Library.,"Diaries, Letters & Archives",diary,Published,8
SANDA,Andamooka School Community. Andamooka Library.,"Diaries, Letters & Archives",diary,Unpublished,4
SANDA,Andamooka School Community. Andamooka Library.,"Diaries, Letters & Archives",diary,Government publication,3
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",12
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Map,8
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Map/Atlas,7
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Map/Map series,1
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Object,5
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Photograph,4
SANDA,Andamooka School Community. Andamooka Library.,"Images, Maps & Artefacts",image,Government publication,1
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Audio book,1386
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Video,180
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Video/Captioned,109
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Sound,88
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Sound/Other sound,76
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Sound/Recorded music,22
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Government publication,41
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Microform,14
SANDA,Andamooka School Community. Andamooka Library.,"Music, Audio & Video",music,Printed music,4
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Book,119
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Book/Braille,31
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Book/Illustrated,108
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Book/Large print,42
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Government publication,109
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Article,10
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Article/Book chapter,2
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Article/Journal or magazine article,1
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Article/Other article,4
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Article/Review,3
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Thesis,6
SANDA,Andamooka School Community. Andamooka Library.,Research & Reports,research,Microform,1
VTAMA,Ararat Gallery TAMA.,"Images, Maps & Artefacts",image,Object,548
VTAMA,Ararat Gallery TAMA.,"Images, Maps & Artefacts",image,Photograph,1
AAACT,ArchivesACT.,"Diaries, Letters & Archives",diary,Unpublished,104020
AAACT,ArchivesACT.,"Images, Maps & Artefacts",image,Photograph,7446
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Book,64765
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Book/Braille,252
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Book/Illustrated,61756
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Book/Large print,141
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Government publication,2250
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Periodical,1468
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,"Periodical/Journal, magazine, other",1462
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Periodical/Newspaper,12
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Conference Proceedings,847
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Audio book,556
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Microform,462
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article,375
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Book chapter,17
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Journal or magazine article,50
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Other article,151
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Report,133
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Review,4
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Article/Working paper,14
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Thesis,105
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Books & Libraries,book,Archived website,53
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Diaries, Letters & Archives",diary,Published,10657
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Diaries, Letters & Archives",diary,Unpublished,397
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Diaries, Letters & Archives",diary,Government publication,32
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Photograph,371
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Art work,179
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Government publication,88
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Map,47
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Map/Atlas,26
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Map/Map series,1
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Map/Single map,4
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,"Poster, chart, other",29
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Object,23
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Images, Maps & Artefacts",image,Microform,8
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Audio book,556
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Video,206
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Video/Captioned,21
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Sound,85
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",3
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Sound/Other sound,45
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Sound/Recorded music,42
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Government publication,62
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Microform,18
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,"Music, Audio & Video",music,Printed music,11
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Government publication,5371
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Book,5275
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Book/Braille,14
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Book/Illustrated,4986
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Book/Large print,12
NSWA,Art Gallery of New South Wales. Edmund and Joanna Capon Research Library and Archive.,Research & Reports,research,Thesis,259
